Empleado_ID,Acción,Departamento,Prioridad,Acción_predecesora
2239,Capacitación,RRHH,Baja,Firma contrato
2240,Activación cuenta,Operaciones,Media,Capacitación
2241,Inducción,RRHH,Alta,Inducción
2242,Firma contrato,TI,Media,Firma contrato
2243,Capacitación,RRHH,Baja,Asignación de tareas
2244,Activación cuenta,Comercial,Media,Firma contrato
2245,Asignación de tareas,RRHH,Baja,Activación cuenta
2246,Activación cuenta,RRHH,Alta,Asignación de tareas
2247,Asignación de tareas,TI,Alta,Inducción
2248,Asignación de tareas,TI,Media,Asignación de tareas
2249,Firma contrato,Operaciones,Alta,Inducción
2250,Asignación de tareas,RRHH,Baja,Activación cuenta
2251,Activación cuenta,Operaciones,Media,Activación cuenta
2252,Asignación de tareas,Comercial,Alta,Firma contrato
2253,Firma contrato,TI,Media,Activación cuenta
2254,Firma contrato,RRHH,Baja,Firma contrato
2255,Capacitación,TI,Baja,Asignación de tareas
2256,Capacitación,Operaciones,Baja,Capacitación
2257,Inducción,TI,Alta,Capacitación
2258,Capacitación,RRHH,Baja,Firma contrato
2259,Capacitación,Comercial,Alta,Asignación de tareas
2260,Capacitación,RRHH,Baja,Asignación de tareas
2261,Inducción,RRHH,Media,Capacitación
2262,Capacitación,TI,Baja,Capacitación
2263,Inducción,RRHH,Alta,Activación cuenta
2264,Inducción,TI,Alta,Capacitación
2265,Inducción,Operaciones,Baja,Capacitación
2266,Capacitación,RRHH,Alta,Asignación de tareas
2267,Capacitación,RRHH,Media,Firma contrato
2268,Asignación de tareas,Comercial,Alta,Asignación de tareas
2269,Firma contrato,RRHH,Alta,Inducción
2270,Firma contrato,RRHH,Baja,Inducción
2271,Asignación de tareas,Operaciones,Media,Firma contrato
2272,Asignación de tareas,Operaciones,Alta,Activación cuenta
2273,Activación cuenta,Comercial,Baja,Activación cuenta
2274,Asignación de tareas,Operaciones,Baja,Inducción
2275,Capacitación,RRHH,Alta,Activación cuenta
2276,Activación cuenta,Operaciones,Baja,Capacitación
2277,Inducción,RRHH,Baja,Activación cuenta
2278,Firma contrato,RRHH,Alta,Asignación de tareas
2279,Capacitación,Comercial,Alta,Asignación de tareas
2280,Firma contrato,Comercial,Baja,Inducción
2281,Inducción,Comercial,Alta,Inducción
2282,Firma contrato,Operaciones,Baja,Firma contrato
2283,Asignación de tareas,Comercial,Media,Inducción
2284,Asignación de tareas,TI,Media,Asignación de tareas
2285,Capacitación,RRHH,Alta,Firma contrato
2286,Capacitación,TI,Alta,Asignación de tareas
2287,Asignación de tareas,Comercial,Media,Firma contrato
2288,Activación cuenta,Operaciones,Alta,Firma contrato
2289,Firma contrato,TI,Baja,Capacitación
2290,Activación cuenta,TI,Media,Asignación de tareas
2291,Inducción,RRHH,Baja,Firma contrato
2292,Activación cuenta,Operaciones,Baja,Firma contrato
2293,Asignación de tareas,RRHH,Media,Capacitación
2294,Capacitación,Comercial,Baja,Asignación de tareas
2295,Activación cuenta,TI,Media,Firma contrato
2296,Firma contrato,Comercial,Baja,Firma contrato
2297,Firma contrato,Comercial,Baja,Asignación de tareas
2298,Inducción,RRHH,Baja,Activación cuenta
2299,Inducción,Operaciones,Baja,Inducción
2300,Activación cuenta,Operaciones,Media,Activación cuenta
2301,Capacitación,TI,Media,Activación cuenta
2302,Asignación de tareas,Comercial,Media,Firma contrato
2303,Activación cuenta,TI,Baja,Inducción
2304,Activación cuenta,TI,Media,Asignación de tareas
2305,Activación cuenta,Comercial,Media,Activación cuenta
2306,Activación cuenta,TI,Media,Firma contrato
2307,Firma contrato,Operaciones,Baja,Asignación de tareas
2308,Asignación de tareas,Operaciones,Alta,Activación cuenta
2309,Inducción,TI,Alta,Activación cuenta
2310,Asignación de tareas,RRHH,Baja,Activación cuenta
2311,Firma contrato,Comercial,Baja,Inducción
2312,Activación cuenta,Comercial,Media,Capacitación
2313,Activación cuenta,RRHH,Alta,Asignación de tareas
2314,Inducción,TI,Media,Activación cuenta
2315,Activación cuenta,TI,Baja,Inducción
2316,Asignación de tareas,RRHH,Media,Asignación de tareas
2317,Asignación de tareas,Comercial,Alta,Capacitación
2318,Inducción,Operaciones,Media,Inducción
2319,Activación cuenta,TI,Media,Activación cuenta
2320,Inducción,RRHH,Baja,Activación cuenta
2321,Firma contrato,Comercial,Alta,Asignación de tareas
2322,Capacitación,Comercial,Media,Activación cuenta
2323,Inducción,RRHH,Alta,Activación cuenta
2324,Asignación de tareas,RRHH,Alta,Inducción
2325,Inducción,Operaciones,Alta,Capacitación
2326,Activación cuenta,Operaciones,Baja,Capacitación
2327,Activación cuenta,TI,Alta,Firma contrato
2328,Firma contrato,Operaciones,Baja,Asignación de tareas
2329,Asignación de tareas,RRHH,Media,Firma contrato
2330,Asignación de tareas,Operaciones,Baja,Inducción
2331,Asignación de tareas,RRHH,Media,Firma contrato
2332,Capacitación,TI,Media,Inducción
2333,Capacitación,Comercial,Baja,Firma contrato
2334,Inducción,Operaciones,Baja,Activación cuenta
2335,Activación cuenta,Comercial,Media,Asignación de tareas
2336,Firma contrato,Operaciones,Media,Activación cuenta
2337,Inducción,Operaciones,Baja,Asignación de tareas
2338,Inducción,Comercial,Alta,Asignación de tareas
2339,Firma contrato,RRHH,Baja,Capacitación
2340,Inducción,RRHH,Media,Activación cuenta
2341,Inducción,TI,Media,Capacitación
2342,Activación cuenta,Comercial,Media,Inducción
2343,Capacitación,Comercial,Media,Firma contrato
2344,Inducción,RRHH,Baja,Capacitación
2345,Activación cuenta,Operaciones,Baja,Inducción
2346,Inducción,RRHH,Media,Asignación de tareas
2347,Asignación de tareas,RRHH,Alta,Inducción
2348,Capacitación,Comercial,Baja,Firma contrato
2349,Asignación de tareas,TI,Media,Capacitación
2350,Asignación de tareas,RRHH,Alta,Inducción
2351,Firma contrato,Operaciones,Media,Asignación de tareas
2352,Activación cuenta,RRHH,Media,Inducción
2353,Inducción,RRHH,Baja,Inducción
2354,Activación cuenta,RRHH,Media,Inducción
2355,Asignación de tareas,Comercial,Media,Capacitación
2356,Firma contrato,TI,Alta,Firma contrato
2357,Firma contrato,TI,Baja,Firma contrato
2358,Activación cuenta,Comercial,Baja,Capacitación
2359,Firma contrato,Comercial,Media,Asignación de tareas
2360,Firma contrato,Operaciones,Baja,Activación cuenta
2361,Capacitación,TI,Baja,Activación cuenta
2362,Capacitación,RRHH,Media,Firma contrato
2363,Asignación de tareas,TI,Media,Inducción
2364,Asignación de tareas,TI,Alta,Capacitación
2365,Capacitación,Comercial,Media,Activación cuenta
2366,Inducción,RRHH,Media,Asignación de tareas
2367,Activación cuenta,RRHH,Media,Firma contrato
2368,Inducción,RRHH,Alta,Capacitación
2369,Asignación de tareas,RRHH,Baja,Capacitación
2370,Firma contrato,Operaciones,Alta,Inducción
2371,Inducción,TI,Baja,Activación cuenta
2372,Firma contrato,TI,Baja,Activación cuenta
2373,Capacitación,RRHH,Alta,Asignación de tareas
2374,Asignación de tareas,Comercial,Baja,Asignación de tareas
2375,Asignación de tareas,Operaciones,Media,Asignación de tareas
2376,Firma contrato,TI,Media,Capacitación
2377,Activación cuenta,Operaciones,Media,Activación cuenta
2378,Inducción,TI,Alta,Capacitación
2379,Capacitación,RRHH,Alta,Asignación de tareas
2380,Firma contrato,Operaciones,Alta,Firma contrato
2381,Firma contrato,Operaciones,Baja,Inducción
2382,Asignación de tareas,RRHH,Media,Activación cuenta
2383,Firma contrato,TI,Baja,Activación cuenta
2384,Asignación de tareas,Operaciones,Alta,Asignación de tareas
2385,Asignación de tareas,Operaciones,Baja,Capacitación
2386,Inducción,TI,Alta,Inducción
2387,Firma contrato,RRHH,Baja,Firma contrato
2388,Inducción,RRHH,Media,Capacitación
2389,Asignación de tareas,Operaciones,Alta,Capacitación
2390,Activación cuenta,Comercial,Media,Activación cuenta
2391,Inducción,TI,Baja,Activación cuenta
2392,Asignación de tareas,TI,Alta,Firma contrato
2393,Firma contrato,Operaciones,Baja,Inducción
2394,Capacitación,TI,Alta,Inducción
2395,Activación cuenta,TI,Media,Capacitación
2396,Capacitación,TI,Baja,Inducción
2397,Asignación de tareas,TI,Media,Activación cuenta
2398,Activación cuenta,RRHH,Alta,Capacitación
2399,Firma contrato,RRHH,Alta,Capacitación
2400,Capacitación,TI,Baja,Capacitación
2401,Capacitación,Comercial,Media,Asignación de tareas
2402,Inducción,RRHH,Baja,Firma contrato
2403,Activación cuenta,RRHH,Alta,Firma contrato
2404,Asignación de tareas,RRHH,Baja,Inducción
2405,Inducción,Operaciones,Alta,Asignación de tareas
2406,Inducción,Operaciones,Alta,Inducción
2407,Capacitación,Comercial,Media,Activación cuenta
2408,Inducción,Operaciones,Alta,Firma contrato
2409,Firma contrato,Comercial,Media,Capacitación
2410,Capacitación,RRHH,Baja,Capacitación
2411,Capacitación,RRHH,Baja,Firma contrato
2412,Firma contrato,TI,Alta,Firma contrato
2413,Firma contrato,RRHH,Baja,Asignación de tareas
2414,Capacitación,RRHH,Baja,Firma contrato
2415,Asignación de tareas,TI,Media,Inducción
2416,Inducción,Operaciones,Baja,Firma contrato
2417,Inducción,Comercial,Baja,Activación cuenta
2418,Asignación de tareas,Operaciones,Baja,Capacitación
2419,Firma contrato,RRHH,Alta,Firma contrato
2420,Activación cuenta,TI,Alta,Firma contrato
2421,Activación cuenta,Comercial,Media,Capacitación
2422,Activación cuenta,RRHH,Alta,Inducción
2423,Asignación de tareas,Operaciones,Alta,Capacitación
2424,Capacitación,RRHH,Media,Asignación de tareas
2425,Firma contrato,RRHH,Media,Capacitación
2426,Activación cuenta,RRHH,Baja,Capacitación
2427,Firma contrato,Comercial,Baja,Asignación de tareas
2428,Capacitación,TI,Media,Capacitación
2429,Firma contrato,TI,Alta,Firma contrato
2430,Activación cuenta,Operaciones,Media,Asignación de tareas
2431,Asignación de tareas,RRHH,Baja,Capacitación
2432,Firma contrato,TI,Alta,Inducción
2433,Capacitación,Comercial,Media,Activación cuenta
2434,Asignación de tareas,TI,Media,Firma contrato
2435,Asignación de tareas,RRHH,Media,Capacitación
2436,Activación cuenta,Comercial,Media,Activación cuenta
2437,Activación cuenta,Operaciones,Alta,Asignación de tareas
2438,Inducción,Operaciones,Baja,Inducción
2439,Inducción,RRHH,Alta,Firma contrato
2440,Capacitación,Operaciones,Alta,Activación cuenta
2441,Asignación de tareas,Comercial,Alta,Asignación de tareas
2442,Asignación de tareas,RRHH,Media,Inducción
2443,Activación cuenta,TI,Media,Capacitación
2444,Asignación de tareas,Operaciones,Baja,Capacitación
2445,Activación cuenta,Comercial,Media,Activación cuenta
2446,Firma contrato,RRHH,Media,Asignación de tareas
2447,Asignación de tareas,Comercial,Alta,Firma contrato
2448,Asignación de tareas,TI,Baja,Activación cuenta
2449,Inducción,RRHH,Media,Activación cuenta
2450,Capacitación,RRHH,Alta,Asignación de tareas
2451,Capacitación,TI,Baja,Activación cuenta
2452,Firma contrato,TI,Media,Activación cuenta
2453,Activación cuenta,Operaciones,Media,Activación cuenta
2454,Asignación de tareas,Comercial,Media,Asignación de tareas
2455,Asignación de tareas,RRHH,Media,Asignación de tareas
2456,Inducción,TI,Media,Asignación de tareas
2457,Capacitación,Comercial,Baja,Firma contrato
2458,Capacitación,TI,Alta,Activación cuenta
2459,Inducción,Comercial,Baja,Inducción
2460,Asignación de tareas,Operaciones,Alta,Activación cuenta
2461,Activación cuenta,Operaciones,Baja,Asignación de tareas
2462,Activación cuenta,RRHH,Media,Firma contrato
2463,Firma contrato,Operaciones,Alta,Activación cuenta
2464,Activación cuenta,RRHH,Alta,Asignación de tareas
2465,Activación cuenta,Comercial,Media,Asignación de tareas
2466,Activación cuenta,TI,Baja,Firma contrato
2467,Asignación de tareas,TI,Alta,Firma contrato
2468,Firma contrato,TI,Media,Inducción
2469,Activación cuenta,TI,Media,Activación cuenta
2470,Asignación de tareas,Comercial,Media,Capacitación
2471,Asignación de tareas,TI,Alta,Firma contrato
2472,Inducción,TI,Media,Firma contrato
2473,Firma contrato,RRHH,Baja,Capacitación
2474,Inducción,TI,Baja,Activación cuenta
2475,Asignación de tareas,Operaciones,Media,Activación cuenta
2476,Activación cuenta,Operaciones,Media,Inducción
2477,Activación cuenta,RRHH,Baja,Inducción
2478,Activación cuenta,TI,Alta,Capacitación
2479,Inducción,RRHH,Alta,Activación cuenta
2480,Asignación de tareas,Operaciones,Alta,Inducción
2481,Firma contrato,Comercial,Media,Inducción
2482,Capacitación,TI,Media,Activación cuenta
2483,Capacitación,RRHH,Media,Inducción
2484,Capacitación,Comercial,Baja,Capacitación
2485,Firma contrato,TI,Alta,Activación cuenta
2486,Asignación de tareas,Comercial,Media,Capacitación
2487,Capacitación,Operaciones,Media,Firma contrato
2488,Firma contrato,Operaciones,Baja,Asignación de tareas
2489,Capacitación,Operaciones,Media,Inducción
2490,Inducción,TI,Media,Capacitación
2491,Inducción,Operaciones,Baja,Inducción
2492,Asignación de tareas,Operaciones,Media,Inducción
2493,Firma contrato,RRHH,Baja,Firma contrato
2494,Asignación de tareas,Operaciones,Media,Firma contrato
2495,Asignación de tareas,TI,Media,Asignación de tareas
2496,Inducción,TI,Baja,Asignación de tareas
2497,Inducción,RRHH,Alta,Inducción
2498,Asignación de tareas,TI,Baja,Capacitación
2499,Firma contrato,TI,Media,Asignación de tareas
2500,Firma contrato,RRHH,Alta,Inducción
2501,Capacitación,RRHH,Media,Asignación de tareas
2502,Capacitación,RRHH,Media,Firma contrato
2503,Firma contrato,Operaciones,Media,Firma contrato
2504,Firma contrato,TI,Baja,Capacitación
2505,Capacitación,RRHH,Media,Activación cuenta
2506,Asignación de tareas,Operaciones,Media,Activación cuenta
2507,Asignación de tareas,TI,Alta,Capacitación
2508,Firma contrato,Operaciones,Media,Firma contrato
2509,Asignación de tareas,RRHH,Baja,Asignación de tareas
2510,Activación cuenta,Comercial,Baja,Firma contrato
2511,Inducción,Operaciones,Alta,Activación cuenta
2512,Inducción,RRHH,Baja,Asignación de tareas
2513,Activación cuenta,Operaciones,Alta,Asignación de tareas
2514,Asignación de tareas,TI,Alta,Firma contrato
2515,Asignación de tareas,Comercial,Baja,Inducción
2516,Firma contrato,RRHH,Media,Activación cuenta
2517,Asignación de tareas,TI,Baja,Capacitación
2518,Asignación de tareas,Operaciones,Media,Asignación de tareas
2519,Inducción,Comercial,Media,Activación cuenta
2520,Firma contrato,Comercial,Media,Activación cuenta
2521,Activación cuenta,TI,Media,Capacitación
2522,Firma contrato,Operaciones,Media,Activación cuenta
2523,Inducción,Operaciones,Alta,Asignación de tareas
2524,Capacitación,TI,Alta,Inducción
2525,Capacitación,Comercial,Baja,Asignación de tareas
2526,Inducción,Operaciones,Media,Activación cuenta
2527,Inducción,Comercial,Baja,Capacitación
2528,Capacitación,Comercial,Alta,Firma contrato
2529,Asignación de tareas,RRHH,Alta,Inducción
2530,Firma contrato,RRHH,Alta,Asignación de tareas
2531,Asignación de tareas,Operaciones,Baja,Inducción
2532,Inducción,RRHH,Baja,Asignación de tareas
2533,Firma contrato,Operaciones,Alta,Asignación de tareas
2534,Inducción,Operaciones,Media,Activación cuenta
2535,Activación cuenta,TI,Media,Inducción
2536,Activación cuenta,TI,Media,Activación cuenta
2537,Firma contrato,TI,Media,Capacitación
2538,Asignación de tareas,TI,Alta,Firma contrato
2539,Asignación de tareas,RRHH,Media,Asignación de tareas
2540,Firma contrato,TI,Media,Capacitación
2541,Inducción,RRHH,Baja,Firma contrato
2542,Asignación de tareas,RRHH,Baja,Capacitación
2543,Capacitación,Operaciones,Media,Firma contrato
2544,Capacitación,Comercial,Alta,Firma contrato
2545,Inducción,Comercial,Baja,Firma contrato
2546,Asignación de tareas,RRHH,Media,Activación cuenta
2547,Capacitación,Operaciones,Alta,Capacitación
2548,Firma contrato,Operaciones,Baja,Capacitación
2549,Capacitación,Operaciones,Alta,Activación cuenta
2550,Firma contrato,TI,Baja,Inducción
2551,Activación cuenta,Comercial,Media,Asignación de tareas
2552,Firma contrato,Comercial,Baja,Inducción
2553,Asignación de tareas,RRHH,Baja,Activación cuenta
2554,Inducción,TI,Alta,Asignación de tareas
2555,Activación cuenta,Operaciones,Alta,Inducción
2556,Inducción,TI,Baja,Inducción
2557,Inducción,Operaciones,Media,Firma contrato
2558,Firma contrato,RRHH,Alta,Activación cuenta
2559,Asignación de tareas,Operaciones,Baja,Capacitación
2560,Asignación de tareas,RRHH,Media,Inducción
2561,Inducción,TI,Alta,Activación cuenta
2562,Capacitación,Operaciones,Media,Asignación de tareas
2563,Capacitación,TI,Baja,Firma contrato
2564,Activación cuenta,Comercial,Media,Firma contrato
2565,Asignación de tareas,Operaciones,Alta,Capacitación
2566,Firma contrato,Operaciones,Media,Asignación de tareas
2567,Activación cuenta,Operaciones,Baja,Firma contrato
2568,Capacitación,RRHH,Media,Capacitación
2569,Capacitación,Operaciones,Baja,Asignación de tareas
2570,Firma contrato,Comercial,Baja,Inducción
2571,Inducción,TI,Media,Activación cuenta
2572,Firma contrato,Operaciones,Media,Asignación de tareas
2573,Activación cuenta,RRHH,Alta,Asignación de tareas
2574,Activación cuenta,Operaciones,Media,Activación cuenta
2575,Firma contrato,TI,Media,Inducción
2576,Firma contrato,Operaciones,Alta,Capacitación
2577,Activación cuenta,RRHH,Alta,Capacitación
2578,Asignación de tareas,Operaciones,Baja,Inducción
2579,Asignación de tareas,TI,Baja,Firma contrato
2580,Firma contrato,Operaciones,Media,Asignación de tareas
2581,Activación cuenta,RRHH,Alta,Inducción
2582,Capacitación,Comercial,Alta,Asignación de tareas
2583,Inducción,Operaciones,Media,Asignación de tareas
2584,Inducción,RRHH,Alta,Activación cuenta
2585,Capacitación,RRHH,Baja,Inducción
2586,Activación cuenta,RRHH,Alta,Capacitación
2587,Inducción,RRHH,Baja,Firma contrato
2588,Capacitación,Operaciones,Media,Inducción
2589,Firma contrato,Operaciones,Baja,Inducción
2590,Inducción,RRHH,Media,Asignación de tareas
2591,Inducción,Operaciones,Media,Capacitación
2592,Firma contrato,RRHH,Alta,Firma contrato
2593,Capacitación,Operaciones,Baja,Asignación de tareas
2594,Capacitación,RRHH,Media,Inducción
2595,Firma contrato,Comercial,Media,Inducción
2596,Asignación de tareas,Comercial,Baja,Activación cuenta
2597,Activación cuenta,TI,Baja,Asignación de tareas
2598,Asignación de tareas,Comercial,Media,Firma contrato
2599,Firma contrato,Operaciones,Media,Capacitación
2600,Inducción,Comercial,Alta,Activación cuenta
2601,Firma contrato,Comercial,Baja,Activación cuenta
2602,Asignación de tareas,RRHH,Media,Activación cuenta
2603,Firma contrato,Operaciones,Media,Capacitación
2604,Asignación de tareas,TI,Baja,Activación cuenta
2605,Asignación de tareas,TI,Alta,Asignación de tareas
2606,Inducción,TI,Alta,Capacitación
2607,Firma contrato,TI,Media,Activación cuenta
2608,Firma contrato,TI,Alta,Inducción
2609,Capacitación,RRHH,Alta,Firma contrato
2610,Activación cuenta,RRHH,Baja,Firma contrato
2611,Firma contrato,TI,Media,Asignación de tareas
2612,Asignación de tareas,Comercial,Baja,Asignación de tareas
2613,Inducción,RRHH,Baja,Capacitación
2614,Firma contrato,TI,Baja,Activación cuenta
2615,Asignación de tareas,Operaciones,Alta,Capacitación
2616,Inducción,TI,Baja,Capacitación
2617,Inducción,Operaciones,Media,Inducción
2618,Inducción,Comercial,Baja,Inducción
2619,Activación cuenta,Operaciones,Alta,Capacitación
2620,Asignación de tareas,Comercial,Alta,Activación cuenta
2621,Firma contrato,Comercial,Alta,Firma contrato
2622,Capacitación,Operaciones,Media,Capacitación
2623,Capacitación,TI,Alta,Firma contrato
2624,Inducción,RRHH,Media,Activación cuenta
2625,Inducción,Operaciones,Alta,Asignación de tareas
2626,Activación cuenta,TI,Baja,Inducción
2627,Activación cuenta,Comercial,Alta,Inducción
2628,Inducción,RRHH,Alta,Firma contrato
2629,Inducción,Comercial,Alta,Inducción
2630,Asignación de tareas,Comercial,Alta,Activación cuenta
2631,Activación cuenta,TI,Media,Activación cuenta
2632,Activación cuenta,RRHH,Alta,Firma contrato
2633,Capacitación,Operaciones,Baja,Capacitación
2634,Asignación de tareas,Operaciones,Media,Asignación de tareas
2635,Capacitación,Comercial,Baja,Firma contrato
2636,Firma contrato,Operaciones,Baja,Inducción
2637,Asignación de tareas,RRHH,Alta,Inducción
2638,Capacitación,Comercial,Media,Activación cuenta
2639,Inducción,Operaciones,Media,Inducción
2640,Capacitación,Comercial,Baja,Inducción
2641,Capacitación,Operaciones,Media,Capacitación
2642,Capacitación,TI,Alta,Activación cuenta
2643,Firma contrato,RRHH,Media,Firma contrato
2644,Inducción,Operaciones,Media,Inducción
2645,Activación cuenta,Operaciones,Media,Asignación de tareas
2646,Firma contrato,Operaciones,Alta,Activación cuenta
2647,Activación cuenta,Operaciones,Media,Capacitación
2648,Capacitación,RRHH,Baja,Firma contrato
2649,Activación cuenta,Comercial,Baja,Asignación de tareas
2650,Capacitación,Operaciones,Media,Inducción
2651,Asignación de tareas,Comercial,Baja,Inducción
2652,Inducción,TI,Baja,Asignación de tareas
2653,Asignación de tareas,Comercial,Baja,Inducción
2654,Asignación de tareas,RRHH,Media,Asignación de tareas
2655,Inducción,Operaciones,Alta,Activación cuenta
2656,Capacitación,Operaciones,Media,Activación cuenta
2657,Asignación de tareas,Operaciones,Baja,Asignación de tareas
2658,Activación cuenta,TI,Alta,Asignación de tareas
2659,Activación cuenta,RRHH,Alta,Activación cuenta
2660,Firma contrato,TI,Alta,Firma contrato
2661,Asignación de tareas,RRHH,Media,Inducción
2662,Inducción,Operaciones,Baja,Firma contrato
2663,Inducción,Operaciones,Baja,Inducción
2664,Activación cuenta,Operaciones,Media,Firma contrato
2665,Inducción,Operaciones,Media,Capacitación
2666,Inducción,RRHH,Media,Capacitación
2667,Inducción,Operaciones,Baja,Inducción
2668,Activación cuenta,Comercial,Media,Asignación de tareas
2669,Activación cuenta,RRHH,Baja,Capacitación
2670,Activación cuenta,Operaciones,Media,Inducción
2671,Activación cuenta,RRHH,Baja,Asignación de tareas
2672,Firma contrato,RRHH,Media,Firma contrato
2673,Activación cuenta,Comercial,Media,Capacitación
2674,Firma contrato,TI,Baja,Asignación de tareas
2675,Asignación de tareas,RRHH,Baja,Capacitación
2676,Firma contrato,Operaciones,Media,Inducción
2677,Asignación de tareas,Comercial,Media,Inducción
2678,Firma contrato,TI,Baja,Capacitación
2679,Activación cuenta,Operaciones,Alta,Capacitación
2680,Inducción,Operaciones,Baja,Firma contrato
2681,Activación cuenta,TI,Media,Asignación de tareas
2682,Inducción,RRHH,Alta,Asignación de tareas
2683,Capacitación,RRHH,Alta,Asignación de tareas
2684,Asignación de tareas,Operaciones,Media,Firma contrato
2685,Activación cuenta,RRHH,Media,Capacitación
2686,Activación cuenta,Comercial,Alta,Activación cuenta
2687,Asignación de tareas,Operaciones,Baja,Asignación de tareas
2688,Firma contrato,TI,Media,Firma contrato
2689,Firma contrato,RRHH,Media,Capacitación
2690,Inducción,Operaciones,Baja,Inducción
2691,Asignación de tareas,RRHH,Media,Firma contrato
2692,Asignación de tareas,TI,Alta,Activación cuenta
2693,Inducción,TI,Baja,Asignación de tareas
2694,Capacitación,TI,Baja,Firma contrato
2695,Firma contrato,Operaciones,Baja,Inducción
2696,Asignación de tareas,RRHH,Alta,Inducción
2697,Asignación de tareas,TI,Baja,Capacitación
2698,Capacitación,RRHH,Media,Inducción
2699,Activación cuenta,Comercial,Alta,Firma contrato
2700,Firma contrato,TI,Media,Inducción
2701,Firma contrato,Operaciones,Alta,Firma contrato
2702,Inducción,TI,Alta,Asignación de tareas
2703,Inducción,TI,Alta,Asignación de tareas
2704,Inducción,RRHH,Baja,Activación cuenta
2705,Capacitación,Comercial,Baja,Asignación de tareas
2706,Asignación de tareas,Comercial,Media,Capacitación
2707,Capacitación,RRHH,Alta,Firma contrato
2708,Inducción,Operaciones,Baja,Activación cuenta
2709,Capacitación,TI,Media,Firma contrato
2710,Asignación de tareas,Comercial,Alta,Activación cuenta
2711,Activación cuenta,RRHH,Alta,Capacitación
2712,Activación cuenta,Operaciones,Alta,Activación cuenta
2713,Asignación de tareas,Comercial,Alta,Capacitación
2714,Inducción,Comercial,Media,Activación cuenta
2715,Activación cuenta,RRHH,Alta,Capacitación
2716,Asignación de tareas,RRHH,Baja,Capacitación
2717,Inducción,Comercial,Baja,Asignación de tareas
2718,Activación cuenta,TI,Alta,Asignación de tareas
2719,Capacitación,Operaciones,Alta,Capacitación
2720,Firma contrato,Operaciones,Media,Firma contrato
2721,Asignación de tareas,Operaciones,Media,Firma contrato
2722,Capacitación,Operaciones,Media,Capacitación
2723,Capacitación,Comercial,Baja,Firma contrato
2724,Capacitación,RRHH,Baja,Firma contrato
2725,Activación cuenta,Comercial,Baja,Capacitación
2726,Inducción,Comercial,Alta,Firma contrato
2727,Asignación de tareas,RRHH,Alta,Firma contrato
2728,Firma contrato,Comercial,Baja,Activación cuenta
2729,Activación cuenta,Comercial,Media,Activación cuenta
2730,Asignación de tareas,RRHH,Baja,Firma contrato
2731,Activación cuenta,Operaciones,Baja,Activación cuenta
2732,Firma contrato,RRHH,Baja,Inducción
2733,Firma contrato,Comercial,Media,Capacitación
2734,Capacitación,TI,Alta,Asignación de tareas
2735,Inducción,TI,Alta,Firma contrato
2736,Asignación de tareas,Comercial,Baja,Capacitación
2737,Asignación de tareas,Operaciones,Media,Inducción
2738,Capacitación,Operaciones,Media,Capacitación
2739,Inducción,RRHH,Baja,Inducción
2740,Capacitación,TI,Alta,Asignación de tareas
2741,Inducción,RRHH,Baja,Firma contrato
2742,Asignación de tareas,Comercial,Alta,Capacitación
2743,Firma contrato,TI,Alta,Asignación de tareas
2744,Capacitación,TI,Alta,Capacitación
2745,Activación cuenta,Operaciones,Baja,Activación cuenta
2746,Asignación de tareas,RRHH,Media,Firma contrato
2747,Firma contrato,Comercial,Alta,Activación cuenta
2748,Inducción,Operaciones,Baja,Capacitación
2749,Firma contrato,TI,Alta,Inducción
2750,Firma contrato,RRHH,Media,Inducción
2751,Capacitación,Comercial,Alta,Asignación de tareas
2752,Asignación de tareas,Comercial,Baja,Asignación de tareas
2753,Firma contrato,RRHH,Alta,Activación cuenta
2754,Firma contrato,Operaciones,Alta,Asignación de tareas
2755,Firma contrato,TI,Media,Firma contrato
2756,Capacitación,RRHH,Baja,Asignación de tareas
2757,Capacitación,Comercial,Media,Firma contrato
2758,Activación cuenta,TI,Baja,Capacitación
2759,Capacitación,Comercial,Baja,Capacitación
2760,Inducción,RRHH,Alta,Capacitación
2761,Firma contrato,TI,Baja,Activación cuenta
2762,Firma contrato,Operaciones,Baja,Capacitación
2763,Firma contrato,RRHH,Media,Inducción
2764,Capacitación,RRHH,Baja,Asignación de tareas
2765,Activación cuenta,TI,Baja,Inducción
2766,Asignación de tareas,TI,Baja,Capacitación
2767,Asignación de tareas,Operaciones,Media,Activación cuenta
2768,Asignación de tareas,Operaciones,Baja,Asignación de tareas
2769,Inducción,RRHH,Media,Inducción
2770,Firma contrato,TI,Alta,Capacitación
2771,Activación cuenta,Operaciones,Alta,Activación cuenta
2772,Activación cuenta,Comercial,Media,Firma contrato
2773,Asignación de tareas,Comercial,Media,Firma contrato
2774,Inducción,Comercial,Baja,Inducción
2775,Firma contrato,Comercial,Alta,Inducción
2776,Firma contrato,Comercial,Alta,Asignación de tareas
2777,Inducción,Operaciones,Baja,Asignación de tareas
2778,Activación cuenta,Operaciones,Alta,Capacitación
2779,Activación cuenta,Comercial,Baja,Capacitación
2780,Inducción,TI,Media,Capacitación
2781,Activación cuenta,Operaciones,Media,Activación cuenta
2782,Activación cuenta,TI,Alta,Activación cuenta
2783,Asignación de tareas,TI,Media,Inducción
2784,Asignación de tareas,Comercial,Media,Activación cuenta
2785,Activación cuenta,Operaciones,Alta,Asignación de tareas
